"","2218DP100","2218DP234","2218DP286","2218DP103","2218DP093","2226DP070","2226DP052","2226DP025","2226DP103","2226DP088","2226DP215","2218DP148","2226DP092","2226DP059","2218DP112","2226DP005","2226DP137","2226DP069","2226DP360","2226DP082","2226DP046","2226DP183","2226DP033","2226DP212","2226DP176","2226DP072","2218DP084","2218DP263","2226DP185","2226DP172","2226DP051","2226DP170","2226DP307","2218DP114","2218DP088","2218DP026","2218DP002","2218DP190","2218DP198","2218DP109","2218DP281","2218DP282","2218DP217","2218DP202","2218DP102","2218DP312","2218DP086","2218DP073","2218DP152"
"421.84779",0.0454364425635356,0.0513141757556662,0.0149767244908756,0.0612825426373481,0.0409008962399784,0.026511035928145,0.0218002177430835,0.0319277630728154,0.0229264996855934,0.0346760172414139,0.0358327174088297,0.0526944549717301,0.0372606795157069,0.0292268897215796,0.0469950880966545,0.0428202000737656,0.0437037028879273,0.0399501752607399,0.0262898056284324,0.0346785808102672,0.024478883318019,0.0252563698192383,0.0456501724662838,0.0297924752144138,0.0523663295284133,0.0579325393866599,0.0464661540731857,0.0323064372864014,0.0635269186513057,0.0744271408353446,0.0541604198302257,0.0715948214567353,0.0738036507018423,0.0379374054282666,0.0415009257570294,0.0386613683580031,0.0273112526790392,0.0315873091671908,0.0421054830388322,0.036060007360919,0.0450555319117416,0.0396254682914665,0.0568623384457247,0.0589215641002945,0.0367265188944464,0.0320125725664118,0.0292958161714767,0.0213916606864429,0.0559244135262016
"423.27295",0.0456577693141001,0.0515604072481471,0.0148539213057359,0.0611952239689753,0.0446197837837555,0.026096139692438,0.0215335294136824,0.0316870282521664,0.0228276689899607,0.0341406631340793,0.0357213361242174,0.0508351504836879,0.0366208767889545,0.0283023071331639,0.0450126539711337,0.0424077020766824,0.0430139188129418,0.0391752600403762,0.0263850399665196,0.0344461305039345,0.0241138724658431,0.0249486294954699,0.0450737989094434,0.0292007466788594,0.0520191024117112,0.0576037705907845,0.0458934408469384,0.0301993171019848,0.0626834962041647,0.0750207131950812,0.0539222034262758,0.0708738027516683,0.0722084133338409,0.0381350520076028,0.0420954413978749,0.0373211079491467,0.027422507456231,0.0314430347477352,0.042203249637788,0.0360254062428953,0.0440492800431871,0.0387889800751037,0.0560591707763636,0.0583428351014809,0.036446980236849,0.0323581864592731,0.029508700301334,0.0212724458942841,0.0561615264934406
"424.69811",0.0456487319954908,0.0517319930644022,0.0148630808390475,0.0611672658168109,0.0471471772159545,0.0257900394653006,0.021437639991393,0.0314067981627579,0.0228159239184638,0.0338772396029735,0.0358410274900742,0.0497369114496488,0.0364275781061962,0.0278913781320797,0.0438818573837303,0.042233985301082,0.0425337795608366,0.0388417056207901,0.0264367904415024,0.0344281950955207,0.0240288131110509,0.0247097059557621,0.0448656489354762,0.0289603996113031,0.051966666187123,0.0576060732296837,0.0453538002233631,0.0287312875484842,0.0623005764331149,0.0756699164394148,0.0536753450410153,0.070613847959799,0.0715056678835397,0.03824205312957,0.0425393084813818,0.03642278649127,0.0277228432914548,0.0315469807049499,0.0426583699090343,0.0361684592706206,0.0436055312131933,0.0385652863885819,0.0558502137242086,0.0581808869715671,0.0365091288734993,0.0328826337000598,0.0296926698849299,0.0212351852839987,0.0563631444246145
"426.12327",0.0454136163219931,0.0518429332044314,0.015087631662239,0.0612055253237122,0.0489947908222897,0.0256615923895902,0.021526835190501,0.0311462156617325,0.0226644073282455,0.0337928895052392,0.0359115057921144,0.0490208807267556,0.0365824977531464,0.0278155312897557,0.0431495554773013,0.0420939068898216,0.0421772851316116,0.0386740834305532,0.026543914196238,0.0345213460135972,0.0241799909679282,0.0245081706286864,0.0449528654015251,0.0288920054403163,0.0521330208546485,0.0577843044462145,0.0449975179167455,0.0276772057687567,0.0624378736238708,0.0762433219969169,0.0535249875315868,0.070548385652556,0.0713448429223671,0.0384609802227396,0.0427793841504073,0.0356612611272303,0.0280822601847104,0.0318402898959778,0.0431891295668569,0.0363523093012379,0.0436142854217602,0.0386861015176151,0.0560640387178308,0.0582648625676958,0.0370112505186831,0.0334239142887719,0.029988296350836,0.0213710217127296,0.056523553034009
"427.54843",0.0452072794364645,0.0520046562396634,0.0154207166324532,0.0613000024896791,0.0503403388884753,0.0257730841795922,0.0217702578681492,0.0310638521776618,0.0224351192193059,0.0338050414123051,0.0358424853160523,0.048513344029294,0.0369487785869478,0.0278376237490489,0.042681462537561,0.0420094668429011,0.0419370069538382,0.0385126791839509,0.0267361255164407,0.0346150118295927,0.024438263179332,0.0244477377999569,0.0452245911647327,0.0288358498801848,0.0524138807000022,0.0580430356689486,0.0449314510699428,0.0269976431913739,0.0629879592050037,0.0766157870104447,0.0535779880408476,0.0705848444013679,0.0714590813074661,0.0387778332871115,0.0428582398335226,0.0350562461427418,0.0283259009931408,0.0321783908922475,0.0435489571826843,0.0364943849061756,0.0438729712403162,0.038907996890775,0.0564526457572305,0.0585201904612957,0.0377267737438289,0.0338731710825523,0.0302761511276236,0.0216470980376197,0.0566607523216241
"428.9736",0.0451668641960475,0.0523423050272409,0.0157197643211188,0.0614949830289973,0.0511038214145115,0.0260119434067354,0.0220230508814806,0.0311957077105457,0.0223074881630734,0.0338231238955996,0.035708823204745,0.0482837299286926,0.037267849179029,0.0278190840813879,0.042565007135938,0.042038379446035,0.0418358021703736,0.0383577785952692,0.0269857101163962,0.0347254782577927,0.0247304868881195,0.0246389788981452,0.0456202547965278,0.0288345043594801,0.0527375314374697,0.0584356954693143,0.0450424568258121,0.0267728855306214,0.0637422617479423,0.076848454337141,0.0538692037116548,0.0708692242062346,0.0717403830388367,0.0390583266084001,0.0429275898164422,0.0348008843949473,0.0284614800024601,0.0325232836937588,0.043740424185088,0.0366558289425766,0.0443021600974328,0.0391806867937757,0.0568931776995505,0.0590254420809382,0.0382705556917938,0.0342449755099723,0.0304359485010071,0.0219879856872402,0.0568501708588884
"430.39876",0.0451969420293138,0.0528153081385926,0.0159390604425214,0.0618070383702382,0.0514329526861125,0.0261155986424483,0.0220680713733522,0.0313246394032414,0.0222732284452625,0.0337659940979799,0.0355250908867639,0.0482840384249514,0.0372714238151043,0.027717626572487,0.0426421892724323,0.0420675018420803,0.041786527924075,0.0381750959502223,0.0272603822818187,0.0348976024410546,0.0250118049514336,0.0250070367803941,0.0460967134397676,0.0290005403067734,0.0530354016384795,0.0589691409901689,0.0450596780414963,0.0268469327864993,0.0644459241098293,0.0770853239770059,0.0542880631154369,0.0714403822100133,0.0720790338307646,0.0392181744723197,0.0430837198134517,0.0348526044552755,0.0286189972126685,0.0328681111576548,0.0439175305740679,0.0368960699818694,0.04485585199311,0.0394938855123315,0.0573184916876478,0.0597694745694804,0.0384594535054351,0.0345710418567463,0.0304956884709864,0.0223339703758771,0.0571543800743734
"431.82392",0.045165798650549,0.053281094145147,0.016136604996661,0.0622144542276877,0.0516025898461354,0.0259700498867308,0.0218393193437642,0.0312817901128918,0.0222451972087302,0.0336742234480176,0.0352727169335377,0.0483954123752133,0.0369946453523167,0.0276072512223462,0.0426670089470439,0.0420305483167512,0.0417268985006565,0.0379634883916673,0.0275332848698511,0.0351250986650926,0.0252110745121314,0.0253693400181322,0.0465719670944518,0.0293576720077791,0.0532617770173174,0.0595210865172266,0.0449031147169954,0.0270026421018646,0.0649486605763791,0.0773743959300392,0.0546797091093369,0.0721506041269898,0.0724321765403926,0.0393208054502987,0.0432949155388369,0.0350028348951548,0.0288315954809088,0.0331648732839353,0.0441822763496241,0.0372259651669113,0.0454757612130621,0.0398258787607282,0.0577420162929511,0.0606102879269223,0.0384448957561812,0.0348170844085886,0.030609942466133,0.0226599092463873,0.0576265228252218
"433.24908",0.0451317197740389,0.0537245201897614,0.016420112269252,0.0627160877442028,0.0517815900374374,0.0257521542824402,0.0215293662212878,0.0311665884109255,0.0222388230249052,0.0336995262314267,0.0350497013450663,0.0486427089223354,0.0367929423620945,0.0276602437452512,0.0426948947312013,0.0420632331557622,0.0417266281858326,0.0378466702053185,0.0277852750233506,0.0353651097870494,0.02528915271307,0.0256427457542166,0.0469634443320093,0.0298293280339258,0.0534432290025549,0.0599415320504875,0.0447367668523093,0.0272308706195745,0.0652996140047345,0.0776593844819553,0.0549915702647834,0.0727961756714496,0.072841525453435,0.0394896481137659,0.0435131769925976,0.0351935757145854,0.0290264176643238,0.0333801415011719,0.044521232940328,0.0376515144977023,0.0461467449001463,0.04024238082468,0.0583023229440317,0.0614281678675496,0.0385065967297466,0.034982246022642,0.0309412819150183,0.0230120880130567,0.0583025991114338
"434.67424",0.0452335625426405,0.054284157701007,0.0168221536888657,0.0633207960626406,0.052129381831447,0.0256999118295765,0.0213859262916373,0.0311936057259137,0.0223383916080731,0.0339201881624931,0.0350003298356354,0.0490250709234606,0.0368980291301522,0.0279143184269163,0.0429169894820476,0.042236699216256,0.0418165741224603,0.0379103556768902,0.0279972098851744,0.0355544929497823,0.0252923252685353,0.0258606825600759,0.0472002880095827,0.0302672226709278,0.0536074718799062,0.060193049018523,0.0447372058760095,0.0275641897682004,0.0655990701091813,0.0779240039184686,0.0552210751532048,0.0731830968433929,0.0732253662841776,0.0397732738912925,0.0437816470318769,0.0354868269135672,0.0291597494771992,0.0335882015236502,0.0448924003461797,0.0381212894028136,0.0468402316257912,0.0408088202756155,0.0590779830694612,0.0621799715342196,0.0387911278547025,0.0351976695560494,0.0314977068176422,0.0234302209615995,0.0591071803615806
"436.0994",0.0455064698134967,0.0550142923931696,0.0172295863983593,0.0639440077544298,0.0527653937995928,0.0258544653852824,0.0214735709833843,0.0313765563435709,0.022532760101091,0.0342353520983597,0.0351511738338165,0.0493673555214459,0.0371636199422041,0.0281857609816272,0.0432535789138682,0.042389517926804,0.041908450596254,0.0380488305206681,0.028157375169608,0.0356141052961484,0.0253091636070985,0.0260105790071387,0.047249640984315,0.0305250702044994,0.0537113627922284,0.0603182088499044,0.0448855746452389,0.0278454566905996,0.0658178860325765,0.0782208256681503,0.0553496523460297,0.0731827962142482,0.0734436990326203,0.0400368256400216,0.0441283256566747,0.0358240170635287,0.0292678766338208,0.033861339065656,0.0452612071386075,0.0385341470251026,0.0474133642471394,0.0414466256849633,0.0599252823835252,0.062829698926932,0.0392413462739061,0.035551069294525,0.0320806457454335,0.0238808795205871,0.0597862665756623
"437.52456",0.045891013015179,0.0557580671233921,0.0174978389691613,0.0644545799624274,0.0534256259418748,0.0261275292352723,0.0216411574393859,0.0315708688353256,0.0227616427896733,0.0344978751818835,0.0354156619110381,0.0495552770020058,0.0373454290839643,0.0283211428379554,0.0434912344552347,0.0424036892874064,0.0419602576072135,0.0381643804509379,0.0282783423052231,0.0355465182547192,0.0253716677287597,0.0260290065239763,0.0471500746847777,0.0305560134917833,0.0537191874538073,0.0603987258303461,0.0450964445885689,0.0279838142439147,0.0658960617749202,0.0785815640167148,0.0554098732718296,0.0729135594983012,0.0735445236987632,0.0401028747885244,0.0444649271527053,0.0360942890216128,0.0293647991341886,0.034156696984332,0.0455625104604688,0.0388480873645692,0.0476952856213341,0.0419689399098663,0.0605787923147952,0.0633053500456871,0.0397018234159289,0.0358787309523546,0.0324852415555349,0.0242463494043052,0.0601081434679647
"438.94973",0.0463294778619731,0.0562920533202459,0.0176366256869861,0.0647625126866335,0.0534772211154359,0.0264956748081176,0.0217975428024991,0.0317671146297493,0.02304503967382,0.0346831859844931,0.0357497940673002,0.0498074067937115,0.0374671708411472,0.0284644639959009,0.0436739561061471,0.042469213298063,0.0421979951553391,0.0383770054676996,0.0284312541491623,0.0355277318254946,0.0254718376335189,0.0259733936820174,0.0470767319681135,0.0304980525327796,0.0537383744360714,0.060499742816991,0.0453615299917137,0.0282066909995745,0.0658841687647838,0.0789076475355908,0.0555120236448902,0.0726811009812662,0.0737832688540347,0.0399662784796582,0.0446560229485402,0.0363390713592482,0.0293990884068739,0.0343422752796784,0.0456988817403349,0.0391042532783562,0.0477217100340893,0.0422557629503244,0.060883655720414,0.0635597820333419,0.0400845592807709,0.0359420831009667,0.0326952085336607,0.0244540591841825,0.0600788110384878
"440.37489",0.0467450072110219,0.0565019652694453,0.0177402322661194,0.064824948784191,0.0526141793202761,0.0270017592466754,0.0220210127870098,0.0321387222982704,0.0234598078963881,0.03488985593476,0.0362121417311743,0.0503588877537061,0.0377691309280385,0.0288734387411778,0.0440294581523197,0.0428086613873453,0.0428742346692019,0.0388281341423819,0.0287349678442829,0.0357666031513317,0.0256616733213761,0.0260500261955477,0.0472387556914652,0.0305443301846313,0.0539300665961636,0.0606346883812676,0.045688259426102,0.0287306583861504,0.0659170641450245,0.079001076224778,0.0557389606080687,0.0726945635202861,0.0742167916412921,0.0398081795705658,0.0446790416156078,0.0366786497907204,0.0293338873090197,0.034353216808838,0.0456246066924916,0.039282359052178,0.0476552089139766,0.0422805233777662,0.0607598726003815,0.0635349948898964,0.0403684110112892,0.0357139828832186,0.032787403822668,0.0244980088602189,0.0598374121443743
